HS 2007 Product Code,HS 2007 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
911012,"Incomplete movements, assembled, of watches",3330,Manufacture of watches and clocks
911019,"Rough movements, of watches",3330,Manufacture of watches and clocks
911090,"Clock movements, complete, unassembled/partly assembled (movement sets); incomplete clock movements, assembled; rough clock movements",3330,Manufacture of watches and clocks
911110,Watch cases of precious metal/metal clad with precious metal,3330,Manufacture of watches and clocks
911120,"Watch cases of base metal, whether/not gold- /silver-plated",3330,Manufacture of watches and clocks
911180,Watch cases n.e.s. in 91.11,3330,Manufacture of watches and clocks
911190,Parts of the watch cases of 91011,3330,Manufacture of watches and clocks
911220,Clock cases & cases of a similar type for other goods of Ch.91,3330,Manufacture of watches and clocks
911290,"Parts of the clock cases & cases of a similar type for other goods of Ch.91, of 9112.20",3330,Manufacture of watches and clocks
911310,"Watch straps, watch bands & watch bracelets, & parts thereof , of precious metal/of metal clad with precious metal",3330,Manufacture of watches and clocks
911320,"Watch straps, watch bands & watch bracelets, & parts thereof , of base metal, whether/not gold- /silver-plated",3330,Manufacture of watches and clocks
911390,"Watch straps, watch bands & watch bracelets, & parts thereof , n.e.s. in 91.13",1912,"Manufacture of luggage, handbags and the like, saddlery and harness"
911410,"Springs, incl. hair-springs, for clocks/watches",3330,Manufacture of watches and clocks
911420,Jewels for clocks/watches,3330,Manufacture of watches and clocks
911430,Dials for clocks/watches,3330,Manufacture of watches and clocks
911440,Plates & bridges for clocks/watches,3330,Manufacture of watches and clocks
911490,"Clock/watch parts (excl. glasses, movements, cases, straps/bands/bracelets), n.e.s. in 91.14",3330,Manufacture of watches and clocks
920110,"Upright pianos, incl. auto. pianos",3692,Manufacture of musical instruments
920120,"Grand pianos, incl. auto. pianos",3692,Manufacture of musical instruments
920190,Harpsichords & other keyboard stringed instr. (excl. pianos),3692,Manufacture of musical instruments
920210,"String musical instr. (e.g., violins, cellos) played with a bow",3692,Manufacture of musical instruments
920290,"String musical instr. (e.g., guitars, harps) n.e.s. in 92.02",3692,Manufacture of musical instruments
920510,"Brass-wind musical instr. (e.g., trumpets, trombones)",3692,Manufacture of musical instruments
920590,"Other wind musical instruments (eg. clarinets, trumpets, bagpipes), other than Brass-wind instruments.",3692,Manufacture of musical instruments
920600,"Percussion musical instr. (e.g., drums, xylophones, cymbals, castanets, maracas)",3692,Manufacture of musical instruments
920710,"Keyboard instr. other than accordions, the sound of which is produced/must be amplified, electrically",3692,Manufacture of musical instruments
920790,"Musical instr. (excl. keyboard instruments other than accordions), the sound of which is produced/must be amplified, electrically",3692,Manufacture of musical instruments
920810,Musical boxes,3692,Manufacture of musical instruments
920890,"Fairground organs, mechanical street organs, mechanical singing birds, musical saws,other musical instrm not falling within any other heading of this Ch.; decoy calls of all kinds; whistles, call horns & other mouth-blown sound signalling instr. ",3692,Manufacture of musical instruments
920930,Musical instrument strings,3692,Manufacture of musical instruments
920991,Parts & accessories of pianos,3692,Manufacture of musical instruments
920992,Parts & accessories of the musical instr. of 92.02,3692,Manufacture of musical instruments
920994,Parts & accessories of the musical instr. of 92.07,3692,Manufacture of musical instruments
920999,"Parts (eg. mechanisms for musical boxes) & accessories (eg. cards, discs & rolls for mechanical instruments) of musical instruments; metronomes, tuning forks & pitch pipes of all kinds; other n.e.s. in 92.09",3692,Manufacture of musical instruments
930111,"Artillery weapons (e.g., guns, howitzers & mortars), self-propelled",2927,Manufacture of weapons and ammunition
930119,"Artillery weapons (e.g., guns, howitzers & mortars), other than self-propelled",2927,Manufacture of weapons and ammunition
930120,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes & similar projectors,2927,Manufacture of weapons and ammunition
930190,"Military weapons, other than revolvers, pistols & the arms of 93.07, n.e.s. in 93.01",2927,Manufacture of weapons and ammunition
930200,Revolvers & pistols (excl. of 93.03/93.04),2927,Manufacture of weapons and ammunition
930310,Muzzle-loading firearms,2927,Manufacture of weapons and ammunition
930320,"Sporting/hunting/target-shooting shotguns, incl. combination shotgun-rifles (excl. muzzle-loading)",2927,Manufacture of weapons and ammunition
930330,Sporting/hunting/target-shooting rifles (excl. combination shotgun-rifles; excl. muzzle-loading),2927,Manufacture of weapons and ammunition
930390,"Other firearms & similar devices which operate by the firing of an explosive charge (eg. Very pistols & other devices designed to project only signal flares, pistols & revolvers for firing blank ammunition, captive-bolt humane killers, line-throwing guns",2927,Manufacture of weapons and ammunition
930400,"Other arms (e.g., spring/air/gas guns & pistols, truncheons) (excl. of 93.01-93.03 & 93.07)",2927,Manufacture of weapons and ammunition
930510,Parts & accessories of revolvers/pistols,2927,Manufacture of weapons and ammunition
930521,Shotgun barrels,2927,Manufacture of weapons and ammunition
930529,"Parts & accessories of shotguns/rifles of 93.03, other than shotgun barrels",2927,Manufacture of weapons and ammunition
930591,Parts & accessories of military weapons of 93.01,2927,Manufacture of weapons and ammunition
930599,"Parts & accessories of articles of 93.01-93.04, n.e.s. in 93.05",2927,Manufacture of weapons and ammunition
930621,Shotgun cartridges & parts thereof,2927,Manufacture of weapons and ammunition
930629,Air gun pellets,2927,Manufacture of weapons and ammunition
930630,"Other cartridges & thereof bombs, grenades, torpedoes, mines, missiles & similar munitions of war ",2927,Manufacture of weapons and ammunition
930690,"Bombs, grenades, torpedoes, mines, missiles & similar munitions of war & parts thereof ; other ammunition & projectiles & parts thereof , incl. shot & cartridge wads",2927,Manufacture of weapons and ammunition
930700,"Swords, cutlasses, bayonets, lances & similar arms & parts thereof & scabbards & sheaths therefor",2899,Manufacture of other fabricated metal products n.e.c.
940110,Seats of a kind used for aircraft,3610,Manufacture of furniture
940120,Seats of a kind used for motor vehicles,3610,Manufacture of furniture
940130,Swivel seats with variable height adjustment (excl. of 94.02),3610,Manufacture of furniture
940140,"Seats other than garden seats/camping equip., convertible into beds",3610,Manufacture of furniture
940151,Seats of bamboo/rattan.,3610,Manufacture of furniture
940159,"Seats of cane/osier, other than of bamboo/rattan.",3610,Manufacture of furniture
940161,"Seats (excl. of 9401.10-9401.50), with wooden frames, upholstered",3610,Manufacture of furniture
940169,"Seats (excl. of 9401.10-9401.50), with wooden frames, other than upholstered",3610,Manufacture of furniture
940171,"Seats (excl. of 9401.10-9401.50 & 94.02), with metal frames, upholstered",3610,Manufacture of furniture
940179,"Seats (excl. of 9401.10-9401.50 & 94.02), with metal frames, other than upholstered",3610,Manufacture of furniture
940180,"Seats (excl. of 64.02), n.e.s. in 94.01",3610,Manufacture of furniture
940190,Parts of the seats of 94.01,3610,Manufacture of furniture
940210,"Dentists' chairs; barbers'/similar chairs having rotating as well as both reclining & elevating movements, & parts thereof",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
